Row,Col,Average Noise,Maximum Noise,Time
1,14,11.400836751978368,20.963674839158074,541
1,15,11.471799528689578,21.180450286606188,541
1,16,11.54277766645578,21.40861702705449,541
1,17,11.613769008346113,21.6367588429313,541
1,18,11.68477154789005,21.877553031996513,541
1,19,11.755783332876831,22.11831628858897,541
1,20,11.826802352533988,22.373214362725122,541
1,21,11.897826406329703,22.628073572954108,541
1,22,11.968852952161962,22.898826348880505,541
1,23,12.039878931014949,23.16952961761052,541
1,24,12.110900564248764,23.458234581221745,541
1,25,12.181913118581159,23.746875490385136,541
1,26,12.252910632423053,24.056074496246282,541
1,27,12.323885595542876,24.365189146058967,541
1,28,12.394828572157579,24.698003017966172,541
1,29,12.465727755527784,25.030703519269736,541
1,30,12.536568440195252,25.391021572434724,541
1,31,12.607332396741556,25.751183633690204,541
1,32,12.67799713404249,26.143937264020863,541
1,33,12.74853503709958,26.5364702554958,541
1,34,12.818912376894268,26.96803942579286,541
1,35,12.889088205884379,27.399286120150478,541
1,36,12.959013183577603,27.825160557860286,541
1,37,13.028628426318953,28.23908740944077,541
1,38,13.097864547517771,28.632794328436752,541
1,39,13.166641145493665,28.996294548823613,541
1,40,13.23486708638806,29.318141382536453,541
1,41,13.302441974433465,29.586073148418166,541
1,42,13.369259131747464,29.788107009300248,541
1,43,13.435210157768237,29.91399828238037,541
1,44,13.500190703465323,29.9567862621738,541
1,45,13.564106607444511,29.9567862621738,541
1,46,13.626879244761156,29.9567862621738,541
1,47,13.68844904691487,29.9567862621738,541
1,48,13.748776659467472,29.9567862621738,541
1,49,13.807841864166253,29.9567862621738,541
1,50,13.865640894299366,29.9567862621738,541
1,51,13.922182951849027,29.9567862621738,541
1,52,13.977486632024151,29.9567862621738,541
1,53,14.031576720016373,29.9567862621738,541
1,54,14.084481579544379,29.9567862621738,541
1,55,14.136231171639254,29.9567862621738,541
1,56,14.186855636773021,29.9567862621738,541
1,57,14.236384326343458,29.9567862621738,541
1,58,14.284845156807373,29.9567862621738,541
1,59,14.332264161831851,29.9567862621738,541
1,60,14.378665121957068,29.9567862621738,541
1,61,14.4240691511539,29.9567862621738,541
1,62,14.468494115145822,29.9567862621738,541
1,63,14.511953754326408,29.9567862621738,541
1,64,14.554456401765131,29.9567862621738,541
1,65,14.596003253010975,29.9567862621738,541
1,66,14.636586293028351,30.08773924307838,541
1,67,14.676186227687655,30.409586076790866,541
1,68,14.714771038535135,30.65501548756525,541
1,69,14.752295900008468,30.80921907624144,541
1,70,14.78870493580486,30.861861476164563,541
1,71,14.823934586210132,30.861861476164563,541
1,72,14.857917537045708,30.861861476164563,541
1,73,14.890585788288945,30.861861476164563,541
1,74,14.921871806384763,30.861861476164563,541
1,75,14.951707519376736,30.861861476164563,541
1,76,14.980021614479181,30.861861476164563,541
1,77,15.006735859017232,30.861861476164563,541
1,78,15.031761050488448,30.861861476164563,541
1,79,15.05499294756538,30.861861476164563,541
1,80,15.076308331289798,30.861861476164563,541
1,81,15.095561275512141,30.861861476164563,541
1,82,15.112579782655976,30.861861476164563,541
1,83,15.127163165814052,30.861861476164563,541
1,84,15.139080934900665,30.861861476164563,541
1,85,15.148074453363606,30.861861476164563,541
1,86,15.153863155235044,30.861861476164563,541
1,87,15.156157328646701,30.861861476164563,541
1,88,15.154678812836993,30.861861476164563,541
1,89,15.149188843615809,30.861861476164563,541
1,90,15.13951882236612,30.861861476164563,541
1,91,15.125596508893743,30.809219076240133,541
1,92,15.107459601230476,30.65501548756525,541
1,93,15.085252259362363,30.409586076790866,541
1,94,15.059206120827337,30.087739243073955,541
1,95,15.029612014115537,29.706162223148112,541
1,96,14.996789551197983,29.281179926940702,541
1,97,14.961059709101297,29.4309514866358,541
1,98,14.92272252924528,30.04364805401879,541
1,99,14.882039743885272,30.655015487558984,541
1,100,14.83922086822298,31.36677139879565,541
1,101,14.794410777422994,32.07608310501898,541
1,102,14.747676647579704,32.92429823901841,541
1,103,14.698992287569695,33.76750709602551,541
1,104,14.648218849746028,34.81486060121534,541
1,105,14.595084590739226,35.850266520294916,541
1,106,14.539177420018941,36.77780705266062,541
1,107,14.479988187690832,37.44727494896631,541
1,108,14.417063041368683,37.69551078622071,541
1,109,14.350250118883578,37.447274948972336,541
1,110,14.279837262849158,36.77780705267094,541
1,111,14.20641907506768,35.850266520294916,541
1,112,14.130654962015344,34.81486060122847,541
1,113,14.053121436097374,33.767507096032446,541
1,114,13.974273319325686,32.92429823901841,541
1,115,13.894455375757051,32.07608310501898,541
1,116,13.813926197563775,31.36677139879565,541
1,117,13.73288027589166,30.655015487563247,541
1,118,13.651465110395913,30.04364805402645,541
1,119,13.569793706715483,29.430951486632537,541
1,120,13.487953542510109,28.89410289700406,541
1,121,13.406012999679755,28.3564714421557,541
1,122,13.32402601683458,27.87812395595654,541
1,123,13.242035494707846,27.399286120150478,541
1,124,13.160075822128436,26.968039425798253,541
1,125,13.078174775141408,26.53647025549327,541
1,126,12.99635496358066,26.14393726401596,541
1,127,12.91463494647095,25.751183633690204,541
1,128,12.833030101741238,25.391021572430233,541
1,129,12.751553311126635,25.030703519267405,541
1,130,12.670215504143437,24.698003017970336,541
1,131,12.589026093171146,24.365189146055116,541
1,132,12.507993323248414,24.056074496246282,541
1,133,12.427124554186637,23.74687549038333,541
1,134,12.346426488310218,23.458234581221745,541
1,135,12.265905353924667,23.169529617614117,541
1,136,12.185567052360287,22.898826348880505,541
1,137,12.105417274703363,22.628073572952516,541
1,138,12.025461593070434,22.373214362725122,541
1,139,11.945705530376157,22.118316288587394,541
1,140,11.866154611826287,21.877553031996513,541
2,0,10.466327577104094,18.814046347761973,541
2,1,10.537474673208546,18.92450870255358,541
2,2,10.60871241266565,19.030899869919367,541
2,3,10.680033151074,19.132843360550623,541
2,4,10.751429607666102,19.229956732066697,541
2,5,10.822894908319933,19.38170692705239,541
2,6,10.894422624768195,19.562448730312823,541
2,7,10.966006809025426,19.751040398926307,541
2,8,11.037642022065809,19.939620450027178,541
2,9,11.109323355786847,20.136762229491424,541
2,10,11.181046447285333,20.3338901331813,541
2,11,11.252807484520982,20.54039296422276,541
2,12,11.324603202478933,20.746879085002206,541
2,13,11.396430868956092,20.963674839158074,541
2,14,11.468288259159474,21.18045028660478,541
2,15,11.540173618335526,21.408617027057346,541
2,16,11.6120856116298,21.636758842934142,541
2,17,11.68402326040605,21.877553031995404,541
2,18,11.755985864134795,22.118316288589412,541
2,19,11.827972906851224,22.373214362725122,541
2,20,11.89998394694013,22.628073572952516,541
2,21,11.972018488604094,22.898826348883873,541
2,22,12.04407583284197,23.169529617612326,541
2,23,12.116154904985308,23.458234581218136,541
2,24,12.188254054752116,23.746875490385136,541
2,25,12.260370823390016,24.056074496246282,541
2,26,12.332501670647982,24.365189146056906,541
2,27,12.404641651969424,24.69800301797295,541
2,28,12.476784033452173,25.030703519270233,541
2,29,12.54891982868613,25.391021572434724,541
2,30,12.621037237633217,25.751183633690204,541
2,31,12.693120963658874,26.14393726401596,541
2,32,12.76515138117977,26.536470255498642,541
2,33,12.837103524772798,26.968039425798253,541
2,34,12.908945873604443,27.399286120150478,541
2,35,12.980638917477947,27.878123955962515,541
2,36,13.052133520484553,28.3564714421557,541
2,37,13.123369156352815,28.8272870434405,541
2,38,13.194272189426552,29.281179926940702,541
2,39,13.26475452578861,29.706162223148112,541
2,40,13.334713148850161,30.087739243073955,541
2,41,13.40403122365751,30.409586076790866,541
2,42,13.472581472836135,30.65501548756525,541
2,43,13.540232213056319,30.809219076240133,541
2,44,13.60685569173436,30.861861476164563,541
2,45,13.672337364618642,30.861861476164563,541
2,46,13.736584044219965,30.861861476164563,541
2,47,13.799528987600716,30.861861476164563,541
2,48,13.861133022116638,30.861861476164563,541
2,49,13.921382128093994,30.861861476164563,541
2,50,13.980282780379216,30.861861476164563,541
2,51,14.037856509254281,30.861861476164563,541
2,52,14.094134780083147,30.861861476164563,541
2,53,14.14915477592857,30.861861476164563,541
2,54,14.202956247348588,30.861861476164563,541
2,55,14.255579344894677,30.861861476164563,541
2,56,14.307063244672886,30.861861476164563,541
2,57,14.357445358463782,30.861861476164563,541
2,58,14.406760938985693,30.861861476164563,541
2,59,14.455042917350289,30.861861476164563,541
2,60,14.502321827037095,30.861861476164563,541
2,61,14.548625668965462,30.861861476164563,541
2,62,14.593979553585662,30.861861476164563,541
2,63,14.638404923943012,30.861861476164563,541
2,64,14.681918139652657,30.861861476164563,541
2,65,14.724528234995937,30.861861476164563,541
2,66,14.76623384004563,30.915149811218654,541
2,67,14.80701966236175,31.307682802693705,541
2,68,14.846853547209626,31.61150909262993,541
2,69,14.885685647109593,31.804560644585436,541
2,70,14.923451003137526,31.87086643357504,541
2,71,14.960075449805942,31.87086643357504,541
2,72,14.995482824957358,31.87086643357504,541
2,73,15.029600530096538,31.87086643357504,541
2,74,15.062361410331004,31.87086643357504,541
2,75,15.093701841073097,31.87086643357504,541
2,76,15.123557286859198,31.87086643357504,541
2,77,15.15185681425726,31.87086643357504,541
2,78,15.178517518753736,31.87086643357504,541
2,79,15.203439202973044,31.87086643357504,541
2,80,15.226499249807437,31.87086643357504,541
2,81,15.247547510256297,31.87086643357504,541
2,82,15.266401119621392,31.87086643357504,541
2,83,15.282839448131169,31.87086643357504,541
2,84,15.296599932145728,31.87086643357504,541
2,85,15.307376403935663,31.87086643357504,541
2,86,15.31482273793312,31.87086643357504,541
2,87,15.318565797960563,31.87086643357504,541
2,88,15.318231723457114,31.87086643357504,541
2,89,15.313486773140916,31.87086643357504,541
2,90,15.304087222823945,31.87086643357504,541
2,91,15.289924663246778,31.804560644583802,541
2,92,15.271050076309473,31.61150909262993,541
2,93,15.247667293645707,31.307682802693705,541
2,94,15.220099922478303,30.91514981121331,541
2,95,15.188745371049965,30.457574905608027,541
2,96,15.154029742814714,29.956786262176763,541
2,97,15.11637137584115,30.04364805402645,541
2,98,15.076154597058167,30.655015487563247,541
2,99,15.033711691956873,31.36677139878674,541
2,100,14.989309854138375,32.07608310501898,541
2,101,14.943139686050497,32.92429823901841,541
2,102,14.895301672864953,33.76750709601956,541
2,103,14.845786430936997,34.81486060122847,541
2,104,14.794443426227058,35.850266520294916,541
2,105,14.740932717873754,37.21246399047732,541
2,106,14.684662768238397,38.53871964321918,541
2,107,14.624763733077922,39.58607314841907,541
2,108,14.56028232464986,40.00000000000843,541
2,109,14.490792673310118,39.58607314842892,541
2,110,14.416842797505478,38.538719643234664,541
2,111,14.339513761477003,37.21246399047732,541
2,112,14.259814463973509,35.85026652030213,541
2,113,14.178492449104095,34.81486060122847,541
2,114,14.096066271583767,33.76750709601956,541
2,115,14.012893215565997,32.92429823901841,541
2,116,13.929222753737598,32.07608310502309,541
2,117,13.845232379617629,31.36677139879565,541
2,118,13.76105075293002,30.65501548756781,541
2,119,13.67677269388574,30.04364805401879,541
2,120,13.592469067522062,29.43095148663395,541
2,121,13.508193446571516,28.894102897008302,541
2,122,13.423986708410382,28.3564714421557,541
2,123,13.339880278634807,27.878123955962515,541
2,124,13.255898468098344,27.39928612015337,541
2,125,13.172060189344974,26.96803942579286,541
2,126,13.088380239229064,26.53647025549327,541
2,127,13.004870272270084,26.14393726401596,541
2,128,12.921539549424491,25.751183633687845,541
2,129,12.838395520849748,25.391021572434724,541
2,130,12.755444283858054,25.030703519270233,541
2,131,12.672690945501596,24.6980030179688,541
2,132,12.590139911081767,24.365189146058967,541
2,133,12.507795114196862,24.056074496246282,541
2,134,12.42566019996161,23.746875490385136,541
2,135,12.34373867010555,23.458234581221745,541
2,136,12.262033996647169,23.16952961761052,541
2,137,12.180549709312286,22.898826348880505,541
2,138,12.099289460784437,22.628073572954108,541
2,139,12.01825707311968,22.373214362725122,541
2,140,11.937456568065116,22.118316288589412,541
3,0,10.521559308660573,19.03089986991806,541
3,1,10.593540581978395,19.143527117032264,541
3,2,10.665618019153431,19.255492810454385,541
3,3,10.737783807509997,19.362914406085622,541
3,4,10.810030551831257,19.465373950746056,541
3,5,10.882351325660025,19.56244873031406,541
3,6,10.954739718810528,19.751040398923948,541
3,7,11.027189880005286,19.9396204500283,541
3,8,11.099696553566725,20.136762229492987,541
3,9,11.172255109099375,20.33389013318046,541
3,10,11.244861563099345,20.540392964225333,541
3,11,11.317512591491512,20.7468790850036,541
3,12,11.390205532147318,20.96367483915536,541
3,13,11.462938376476187,21.18045028660478,541
3,14,11.5357097492734,21.40861702705449,541
3,15,11.60851887607581,21.636758842935606,541
3,16,11.681365537296575,21.877553031998417,541
3,17,11.754250008486217,22.118316288589412,541
3,18,11.82717298599642,22.373214362727126,541
3,19,11.90013549726109,22.62807357295307,541
3,20,11.973138794708362,22.898826348880505,541
3,21,12.046184231943746,23.169529617614117,541
3,22,12.119273120316349,23.458234581221745,541
3,23,12.192406563159862,23.74687549038333,541
3,24,12.265585263803983,24.056074496246282,541
3,25,12.338809301853393,24.365189146056906,541
3,26,12.41207787003586,24.6980030179688,541
3,27,12.485388960977028,25.03070351927235,541
3,28,12.55873898946467,25.39102157243758,541
3,29,12.63212233085657,25.75118363369542,541
3,30,12.705530750074248,26.14393726401596,541
3,31,12.778952688151684,26.53647025549327,541
3,32,12.852372364598272,26.968039425798253,541
3,33,12.925768644956463,27.39928612015337,541
3,34,12.99911361606624,27.878123955962515,541
3,35,13.072370811758747,28.35647144216164,541
3,36,13.145493049084502,28.894102897008302,541
3,37,13.218419887691358,29.43095148663395,541
3,38,13.291074841250254,29.956786262176763,541
3,39,13.36336268658092,30.457574905608027,541
3,40,13.435167558271436,30.91514981121331,541
3,41,13.506352942366167,31.307682802693705,541
3,42,13.57676498920226,31.61150909262993,541
3,43,13.646240330551477,31.804560644583802,541
3,44,13.714618361142456,31.87086643357504,541
3,45,13.781755846838607,31.87086643357504,541
3,46,13.847539934442947,31.87086643357504,541
3,47,13.911895737702379,31.87086643357504,541
3,48,13.974786925132548,31.87086643357504,541
3,49,14.036210544249377,31.87086643357504,541
3,50,14.096188862775389,31.87086643357504,541
3,51,14.154760872630296,31.87086643357504,541
3,52,14.211975073694466,31.87086643357504,541
3,53,14.267884114691658,31.87086643357504,541
3,54,14.322541214062072,31.87086643357504,541
3,55,14.375998008397262,31.87086643357504,541
3,56,14.428303433386448,31.87086643357504,541
3,57,14.47950330020606,31.87086643357504,541
3,58,14.529640310486146,31.87086643357504,541
3,59,14.578754319082996,31.87086643357504,541
3,60,14.62688269152476,31.87086643357504,541
3,61,14.674060605819186,31.87086643357504,541
3,62,14.720321111235787,31.87086643357504,541
3,63,14.765694676457105,31.87086643357504,541
3,64,14.81020784750112,31.87086643357504,541
3,65,14.853880549345932,31.87086643357504,541
3,66,14.89672166041332,31.87086643357504,541
3,67,14.93872304751241,32.291479883583996,541
3,68,14.979853513216437,32.6760624017747,541
3,69,15.020055720273303,32.92429823902726,541
3,70,15.059249556215043,33.01029995664579,541
3,71,15.0973427254634,33.01029995664579,541
3,72,15.134244486541878,33.01029995664579,541
3,73,15.169875865903773,33.01029995664579,541
3,74,15.204172248246978,33.01029995664579,541
3,75,15.237079094037512,33.01029995664579,541
3,76,15.268544189928653,33.01029995664579,541
3,77,15.298509415133863,33.01029995664579,541
3,78,15.32690336641583,33.01029995664579,541
3,79,15.353634889402576,33.01029995664579,541
3,80,15.378586977214653,33.01029995664579,541
3,81,15.401610391799244,33.01029995664579,541
3,82,15.422516497082857,33.01029995664579,541
3,83,15.441069099562602,33.01029995664579,541
3,84,15.456975694244724,33.01029995664579,541
3,85,15.46987970803296,33.01029995664579,541
3,86,15.479357493513275,33.01029995664579,541
3,87,15.484926977998644,33.01029995664579,541
3,88,15.486077581367484,33.01029995664579,541
3,89,15.482329054867307,33.01029995664579,541
3,90,15.473314775520636,33.01029995664579,541
3,91,15.458864458513668,32.92429823902513,541
3,92,15.43904925312893,32.6760624017747,541
3,93,15.414167361451504,32.291479883583996,541
3,94,15.38468168651226,31.80456064458206,541
3,95,15.351141586432387,31.2493873660854,541
3,96,15.314115475310471,30.655015487568832,541
3,97,15.274144235215386,30.655015487568832,541
3,98,15.231713304015985,31.36677139879565,541
3,99,15.187237216525492,32.07608310501435,541
3,100,15.1410506226263,32.92429823901841,541
3,101,15.093400905048895,33.76750709601956,541
3,102,15.044437818332428,34.81486060121534,541
3,103,14.994194265174155,35.85026652030213,541
3,104,14.942548335129763,37.21246399047732,541
3,105,14.88914796431805,38.538719643234664,541
3,106,14.833264897944689,40.45757490560906,541
3,107,14.773549663714668,42.21848749616579,541
3,108,14.707955816571218,43.01029995665644,541
3,109,14.635227129173316,42.21848749618385,541
3,110,14.556722608399609,40.45757490563312,541
3,111,14.474597941577938,38.53871964322514,541
3,112,14.390324866184418,37.21246399047732,541
3,113,14.304773655510317,35.85026652030213,541
3,114,14.21846507004238,34.81486060121534,541
3,115,14.131723466394,33.76750709602551,541
3,116,14.044759212030623,32.924298239029035,541
3,117,13.957713452803409,32.07608310501898,541
3,118,13.87068341972894,31.36677139879565,541
3,119,13.783737398228109,30.655015487561272,541
3,120,13.69692397499203,30.043648054023635,541
3,121,13.610277978498232,29.430951486640602,541
3,122,13.523824430385398,28.894102897008302,541
3,123,13.437581255263924,28.356471442158593,541
3,124,13.351561189532903,27.878123955962515,541
3,125,13.26577315793187,27.399286120147423,541
3,126,13.180223286840755,26.96803942579286,541
3,127,13.094915663607336,26.5364702554958,541
3,128,13.009852914337873,26.14393726401596,541
3,129,12.925036649173757,25.751183633690943,541
3,130,12.84046780888392,25.39102157243758,541
3,131,12.75614693654125,25.030703519270233,541
3,132,12.672074391195501,24.69800301797295,541
3,133,12.588250515756442,24.365189146056906,541
3,134,12.504675768067605,24.056074496246282,541
3,135,12.421350821791389,23.746875490385136,541
3,136,12.338276642158933,23.458234581218136,541
3,137,12.25545454045272,23.169529617612326,541
3,138,12.172886210281991,22.898826348883873,541
3,139,12.09057374817664,22.62807357295307,541
3,140,12.008519660609764,22.373214362727126,541
4,0,10.576685685199822,19.25549281045302,541
4,1,10.649509266602575,19.36666641048373,541
4,2,10.722434165434672,19.484616094847397,541
4,3,10.795452346220596,19.597933724253068,541
4,4,10.868556247471028,19.706162223148922,541
4,5,10.941738842309572,19.80883709552981,541
4,6,11.014993695349935,19.939620450027178,541
4,7,11.088315014614368,20.136762229492987,541
4,8,11.161697697301049,20.333890133181583,541
4,9,11.235137368220649,20.540392964224395,541
4,10,11.308630409732594,20.746879085005304,541
4,11,11.3821739820922,20.963674839158074,541
4,12,11.45576603319389,21.180450286603488,541
4,13,11.529405296763324,21.40861702705449,541
4,14,11.603091278178981,21.636758842932608,541
4,15,11.676824227216626,21.877553031998417,541
4,16,11.750605097084144,22.11831628859086,541
4,17,11.824435489256576,22.373214362727126,541
4,18,11.898317583622685,22.62807357295624,541
4,19,11.972254053473861,22.898826348882636,541
4,20,12.046247964748897,23.169529617611218,541
4,21,12.120302658653436,23.458234581221745,541
4,22,12.194421616311471,23.746875490385136,541
4,23,12.268608303323578,24.056074496246282,541
4,24,12.342865990899133,24.365189146058967,541
4,25,12.417197548541724,24.6980030179688,541
4,26,12.491605200852888,25.03070351926786,541
4,27,12.566090237651267,25.39102157243758,541
4,28,12.640652662057349,25.75118363369303,541
4,29,12.715290754995635,26.14393726402397,541
4,30,12.790000526197511,26.53647025549919,541
4,31,12.86477501075231,26.96803942579286,541
4,32,12.939603355743742,27.39928612015337,541
4,33,13.01446962334545,27.878123955962515,541
4,34,13.08935121543256,28.356471442158593,541
4,35,13.16421680349312,28.894102897015024,541
4,36,13.239023635631016,29.430951486640602,541
4,37,13.313714111261067,30.043648054023635,541
4,38,13.38821160840248,30.655015487568832,541
4,39,13.462415798440537,31.2493873660854,541
4,40,13.536198201663945,31.80456064458206,541
4,41,13.60939960131479,32.291479883583996,541
4,42,13.681831964483818,32.6760624017747,541
4,43,13.75328790816313,32.92429823902513,541
4,44,13.823559053029058,33.01029995664579,541
4,45,13.892460149153008,33.01029995664579,541
4,46,13.95985109394887,33.01029995664579,541
4,47,14.025648635376236,33.01029995664579,541
4,48,14.089824940832642,33.01029995664579,541
4,49,14.152396621708615,33.01029995664579,541
4,50,14.21341034012424,33.01029995664579,541
4,51,14.272929693727146,33.01029995664579,541
4,52,14.331025420168931,33.01029995664579,541
4,53,14.387769043698928,33.01029995664579,541
4,54,14.443229254355678,33.01029995664579,541
4,55,14.49747017713528,33.01029995664579,541
4,56,14.550550842389578,33.01029995664579,541
4,57,14.602525377391254,33.01029995664579,541
4,58,14.653443612341931,33.01029995664579,541
4,59,14.70335191140839,33.01029995664579,541
4,60,14.752294102429003,33.01029995664579,541
4,61,14.800312389427496,33.01029995664579,541
4,62,14.847448081513578,33.01029995664579,541
4,63,14.893741837606807,33.01029995664579,541
4,64,14.939232880379125,33.01029995664579,541
4,65,14.983956283452587,33.01029995664579,541
4,66,15.027937157958128,33.01029995664579,541
4,67,15.071180940495383,33.37242168319207,541
4,68,15.113661090720463,33.87216143280934,541
4,69,15.155309830934852,34.20216403384178,541
